Map,Agent,Pick Rate
Lotus,reyna,0.0
Lotus,iso,0.0
Lotus,deadlock,0.0
Lotus,chamber,0.0
Fracture,omen,0.5
Fracture,jett,0.0
Fracture,killjoy,0.5
Fracture,kayo,0.0
Fracture,sova,0.0
Fracture,breach,0.5
Fracture,viper,0.5
Fracture,cypher,0.5
Fracture,fade,1.0
Fracture,raze,0.5
Fracture,gekko,0.0
Fracture,sage,0.0
Fracture,skye,0.0
Fracture,harbor,0.0
Fracture,astra,0.0
Fracture,phoenix,0.0
Fracture,neon,0.0
Fracture,brimstone,0.5
Fracture,yoru,0.5
Fracture,reyna,0.0
Fracture,iso,0.0
Fracture,deadlock,0.0
Fracture,chamber,0.0
Haven,omen,1.0
Haven,jett,1.0
Haven,killjoy,1.0
Haven,kayo,0.0
Haven,sova,0.5
Haven,breach,1.0
Haven,viper,0.0
Haven,cypher,0.0
Haven,fade,0.0
Haven,raze,0.0
Haven,gekko,0.5
Haven,sage,0.0
Haven,skye,0.0
Haven,harbor,0.0
Haven,astra,0.0
Haven,phoenix,0.0
Haven,neon,0.0
Haven,brimstone,0.0
Haven,yoru,0.0
Haven,reyna,0.0
Haven,iso,0.0
Haven,deadlock,0.0
Haven,chamber,0.0
Icebox,omen,0.0
Icebox,jett,1.0
Icebox,killjoy,1.0
Icebox,kayo,0.0
Icebox,sova,1.0
Icebox,breach,0.0
Icebox,viper,1.0
Icebox,cypher,0.0
Icebox,fade,0.0
Icebox,raze,0.0
Icebox,gekko,0.0
Icebox,sage,0.5
Icebox,skye,0.0
Icebox,harbor,0.5
Icebox,astra,0.0
Icebox,phoenix,0.0
Icebox,neon,0.0
Icebox,brimstone,0.0
Icebox,yoru,0.0
Icebox,reyna,0.0
Icebox,iso,0.0
Icebox,deadlock,0.0
Icebox,chamber,0.0
Split,omen,0.5
Split,jett,0.5
Split,killjoy,0.0
Split,kayo,0.0
Split,sova,0.0
Split,breach,0.5
Split,viper,0.0
Split,cypher,1.0
Split,fade,0.0
Split,raze,0.5
Split,gekko,0.5
Split,sage,0.5
Split,skye,0.5
Split,harbor,0.0
Split,astra,0.5
Split,phoenix,0.0
Split,neon,0.0
Split,brimstone,0.0
Split,yoru,0.0
Split,reyna,0.0
Split,iso,0.0
Split,deadlock,0.0
Split,chamber,0.0
Ascent,killjoy,0.83
Ascent,omen,1.0
Ascent,jett,1.0
Ascent,viper,0.17
Ascent,kayo,0.83
Ascent,sova,0.33
Ascent,skye,0.17
Ascent,raze,0.17
Ascent,astra,0.0
Ascent,cypher,0.17
Ascent,sage,0.0
Ascent,breach,0.0
Ascent,fade,0.33
Ascent,harbor,0.0
Ascent,neon,0.0
Ascent,gekko,0.0
Ascent,iso,0.0
Ascent,phoenix,0.0
Ascent,deadlock,0.0
Ascent,reyna,0.0
Ascent,chamber,0.0
Ascent,brimstone,0.0
Ascent,yoru,0.0
Lotus,killjoy,0.75
Lotus,omen,0.75
Lotus,jett,0.0
Lotus,viper,0.75
Lotus,kayo,0.25
Lotus,sova,0.25
Lotus,skye,0.75
Lotus,raze,0.25
Lotus,astra,0.25
Lotus,cypher,0.0
Lotus,sage,0.0
Lotus,breach,0.0
Lotus,fade,0.25
Lotus,harbor,0.25
Lotus,neon,0.5
Lotus,gekko,0.0
Lotus,iso,0.0
Lotus,phoenix,0.0
Lotus,deadlock,0.0
Lotus,reyna,0.0
Lotus,chamber,0.0
Lotus,brimstone,0.0
Lotus,yoru,0.0
Split,killjoy,0.25
Split,omen,0.5
Split,jett,0.25
Split,viper,0.5
Split,kayo,0.25
Split,sova,0.0
Split,skye,0.5
Split,raze,1.0
Split,astra,0.5
Split,cypher,0.5
Split,sage,0.5
Split,breach,0.25
Split,fade,0.0
Split,harbor,0.0
Split,neon,0.0
Split,gekko,0.0
Split,iso,0.0
Split,phoenix,0.0
Split,deadlock,0.0
Split,reyna,0.0
Split,chamber,0.0
Split,brimstone,0.0
Split,yoru,0.0
Haven,killjoy,0.5
Haven,omen,0.5
Haven,jett,1.0
Haven,viper,0.0
Haven,kayo,0.0
Haven,sova,1.0
Haven,skye,0.0
Haven,raze,0.0
Haven,astra,0.5
Haven,cypher,0.5
Haven,sage,0.0
Haven,breach,1.0
Haven,fade,0.0
Haven,harbor,0.0
Haven,neon,0.0
Haven,gekko,0.0
Haven,iso,0.0
Haven,phoenix,0.0
Haven,deadlock,0.0
Haven,reyna,0.0
Haven,chamber,0.0
Haven,brimstone,0.0
Haven,yoru,0.0
Icebox,killjoy,1.0
Icebox,omen,0.5
Icebox,jett,0.5
Icebox,viper,1.0
Icebox,kayo,0.0
Icebox,sova,1.0
Icebox,skye,0.0
Icebox,raze,0.0
Icebox,astra,0.0
Icebox,cypher,0.0
Icebox,sage,1.0
Icebox,breach,0.0
Icebox,fade,0.0
Icebox,harbor,0.0
Icebox,neon,0.0
Icebox,gekko,0.0
Icebox,iso,0.0
Icebox,phoenix,0.0
Icebox,deadlock,0.0
Icebox,reyna,0.0
Icebox,chamber,0.0
Icebox,brimstone,0.0
Icebox,yoru,0.0
Pearl,killjoy,1.0
Pearl,omen,0.0
Pearl,jett,1.0
Pearl,viper,0.5
Pearl,kayo,0.5
Pearl,sova,0.0
Pearl,skye,0.5
Pearl,raze,0.0
Pearl,astra,0.5
Pearl,cypher,0.0
Pearl,sage,0.0
Pearl,breach,0.0
Pearl,fade,0.0
Pearl,harbor,0.5
Pearl,neon,0.0
Pearl,gekko,0.5
Pearl,iso,0.0
Pearl,phoenix,0.0
Pearl,deadlock,0.0
Pearl,reyna,0.0
Pearl,chamber,0.0
Pearl,brimstone,0.0
Pearl,yoru,0.0
Ascent,killjoy,0.83
Ascent,omen,1.0
Ascent,jett,1.0
Ascent,raze,0.0
Ascent,kayo,1.0
Ascent,viper,0.0
Ascent,sova,0.67
Ascent,skye,0.0
Ascent,cypher,0.17
Ascent,fade,0.33
Ascent,sage,0.0
Ascent,breach,0.0
Ascent,astra,0.0
Ascent,brimstone,0.0
Ascent,harbor,0.0
Ascent,neon,0.0
Ascent,iso,0.0
Ascent,phoenix,0.0
Ascent,reyna,0.0
Ascent,gekko,0.0
Ascent,deadlock,0.0
Ascent,chamber,0.0
Ascent,yoru,0.0
Lotus,killjoy,1.0
Lotus,omen,0.75
Lotus,jett,0.25
Lotus,raze,0.75
Lotus,kayo,0.0
Lotus,viper,0.75
Lotus,sova,0.0
Lotus,skye,0.75
Lotus,cypher,0.0
Lotus,fade,0.25
Lotus,sage,0.0
Lotus,breach,0.25
Lotus,astra,0.25
Lotus,brimstone,0.0
Lotus,harbor,0.0
Lotus,neon,0.0
Lotus,iso,0.0
Lotus,phoenix,0.0
Lotus,reyna,0.0
Lotus,gekko,0.0
Lotus,deadlock,0.0
Lotus,chamber,0.0
Lotus,yoru,0.0
Split,killjoy,0.25
Split,omen,0.5
Split,jett,0.5
Split,raze,0.75
Split,kayo,0.25
Split,viper,0.25
Split,sova,0.0
Split,skye,0.75
Split,cypher,0.5
Split,fade,0.0
Split,sage,0.75
Split,breach,0.0
Split,astra,0.5
Split,brimstone,0.0
Split,harbor,0.0
Split,neon,0.0
Split,iso,0.0
Split,phoenix,0.0
Split,reyna,0.0
Split,gekko,0.0
Split,deadlock,0.0
Split,chamber,0.0
Split,yoru,0.0
Fracture,killjoy,0.5
Fracture,omen,0.5
Fracture,jett,0.5
Fracture,raze,1.0
Fracture,kayo,0.0
Fracture,viper,0.5
Fracture,sova,0.0
Fracture,skye,0.5
Fracture,cypher,0.5
Fracture,fade,0.0
Fracture,sage,0.0
Fracture,breach,0.5
Fracture,astra,0.0
Fracture,brimstone,0.5
Fracture,harbor,0.0
Fracture,neon,0.0
Fracture,iso,0.0
Fracture,phoenix,0.0
Fracture,reyna,0.0
Fracture,gekko,0.0
Fracture,deadlock,0.0
Fracture,chamber,0.0
Fracture,yoru,0.0
Haven,killjoy,1.0
Haven,omen,1.0
Haven,jett,1.0
Haven,raze,0.0
Haven,kayo,0.0
Haven,viper,0.0
Haven,sova,1.0
Haven,skye,0.0
Haven,cypher,0.0
Haven,fade,0.0
Haven,sage,0.0
Haven,breach,1.0
Haven,astra,0.0
Haven,brimstone,0.0
Haven,harbor,0.0
Haven,neon,0.0
Haven,iso,0.0
Haven,phoenix,0.0
Haven,reyna,0.0
Haven,gekko,0.0
Haven,deadlock,0.0
Haven,chamber,0.0
Haven,yoru,0.0
Icebox,killjoy,1.0
Icebox,omen,0.0
Icebox,jett,1.0
Icebox,raze,0.0
Icebox,kayo,0.0
Icebox,viper,1.0
Icebox,sova,0.5
Icebox,skye,0.0
Icebox,cypher,0.0
Icebox,fade,0.5
Icebox,sage,0.5
Icebox,breach,0.0
Icebox,astra,0.0
Icebox,brimstone,0.0
Icebox,harbor,0.5
Icebox,neon,0.0
Icebox,iso,0.0
Icebox,phoenix,0.0
Icebox,reyna,0.0
Icebox,gekko,0.0
Icebox,deadlock,0.0
Icebox,chamber,0.0
Icebox,yoru,0.0
Lotus,killjoy,0.75
Lotus,omen,0.88
Lotus,jett,0.25
Lotus,viper,0.75
Lotus,sova,0.0
Lotus,skye,0.63
Lotus,breach,0.5
Lotus,raze,0.5
Lotus,kayo,0.13
Lotus,sage,0.0
Lotus,cypher,0.0
Lotus,fade,0.25
Lotus,astra,0.13
Lotus,neon,0.25
Lotus,harbor,0.0
Lotus,brimstone,0.0
Lotus,yoru,0.0
Lotus,iso,0.0
Lotus,phoenix,0.0
Lotus,reyna,0.0
Lotus,gekko,0.0
Lotus,deadlock,0.0
Lotus,chamber,0.0
Icebox,killjoy,1.0
Icebox,omen,0.0
Icebox,jett,1.0
Icebox,viper,1.0
Icebox,sova,0.83
Icebox,skye,0.17
Icebox,breach,0.0
Icebox,raze,0.0
Icebox,kayo,0.0
Icebox,sage,0.67
Icebox,cypher,0.0
Icebox,fade,0.0
Icebox,astra,0.0
Icebox,neon,0.0
Icebox,harbor,0.33
Icebox,brimstone,0.0
Icebox,yoru,0.0
Icebox,iso,0.0
Icebox,phoenix,0.0
Icebox,reyna,0.0
Icebox,gekko,0.0
Icebox,deadlock,0.0
Icebox,chamber,0.0
Ascent,killjoy,0.5
Ascent,omen,1.0
Ascent,jett,1.0
Ascent,viper,0.25
Ascent,sova,0.75
Ascent,skye,0.0
Ascent,breach,0.0
Ascent,raze,0.0
Ascent,kayo,1.0
Ascent,sage,0.0
Ascent,cypher,0.25
Ascent,fade,0.25
Ascent,astra,0.0
Ascent,neon,0.0
Ascent,harbor,0.0
Ascent,brimstone,0.0
Ascent,yoru,0.0
Ascent,iso,0.0
Ascent,phoenix,0.0
Ascent,reyna,0.0
Ascent,gekko,0.0
Ascent,deadlock,0.0
Ascent,chamber,0.0
Haven,killjoy,1.0
Haven,omen,1.0
Haven,jett,0.75
Haven,viper,0.0
Haven,sova,0.75
Haven,skye,0.25
Haven,breach,0.75
Haven,raze,0.25
Haven,kayo,0.0
Haven,sage,0.25
Haven,cypher,0.0
Haven,fade,0.0
Haven,astra,0.0
Haven,neon,0.0
Haven,harbor,0.0
Haven,brimstone,0.0
Haven,yoru,0.0
Haven,iso,0.0
Haven,phoenix,0.0
Haven,reyna,0.0
Haven,gekko,0.0
Haven,deadlock,0.0
Haven,chamber,0.0
Fracture,killjoy,0.5
Fracture,omen,0.5
Fracture,jett,0.0
Fracture,viper,0.5
Fracture,sova,0.0
Fracture,skye,0.0
Fracture,breach,0.5
Fracture,raze,0.5
Fracture,kayo,0.5
Fracture,sage,0.0
Fracture,cypher,0.5
Fracture,fade,0.5
Fracture,astra,0.0
Fracture,neon,0.0
Fracture,harbor,0.0
Fracture,brimstone,0.5
Fracture,yoru,0.5
Fracture,iso,0.0
Fracture,phoenix,0.0
Fracture,reyna,0.0
Fracture,gekko,0.0
Fracture,deadlock,0.0
Fracture,chamber,0.0
Split,killjoy,0.0
Split,omen,0.5
Split,jett,1.0
Split,viper,0.5
Split,sova,0.0
Split,skye,0.5
Split,breach,0.0
Split,raze,0.5
Split,kayo,0.0
Split,sage,0.5
Split,cypher,1.0
Split,fade,0.0
Split,astra,0.5
Split,neon,0.0
Split,harbor,0.0
Split,brimstone,0.0
Split,yoru,0.0
Split,iso,0.0
Split,phoenix,0.0
Split,reyna,0.0
Split,gekko,0.0
Split,deadlock,0.0
Split,chamber,0.0
Bind,jett,0.17
Bind,killjoy,0.0
Bind,omen,0.17
Bind,viper,1.0
Bind,skye,1.0
Bind,kayo,0.17
Bind,sova,0.17
Bind,brimstone,0.83
Bind,breach,0.0
Bind,fade,0.33
Bind,raze,0.67
Bind,astra,0.0
Bind,yoru,0.17
Bind,cypher,0.17
Bind,gekko,0.0
Bind,neon,0.0
Bind,harbor,0.0
Bind,sage,0.17
Bind,iso,0.0
Bind,phoenix,0.0
Bind,reyna,0.0
Bind,deadlock,0.0
Bind,chamber,0.0
Ascent,jett,1.0
Ascent,killjoy,1.0
Ascent,omen,1.0
Ascent,viper,0.0
Ascent,skye,0.0
Ascent,kayo,1.0
Ascent,sova,1.0
Ascent,brimstone,0.0
Ascent,breach,0.0
Ascent,fade,0.0
Ascent,raze,0.0
Ascent,astra,0.0
Ascent,yoru,0.0
Ascent,cypher,0.0
Ascent,gekko,0.0
Ascent,neon,0.0
Ascent,harbor,0.0
Ascent,sage,0.0
Ascent,iso,0.0
Ascent,phoenix,0.0
Ascent,reyna,0.0
Ascent,deadlock,0.0
Ascent,chamber,0.0
Haven,jett,1.0
Haven,killjoy,1.0
Haven,omen,0.75
Haven,viper,0.0
Haven,skye,0.0
Haven,kayo,0.0
Haven,sova,0.75
Haven,brimstone,0.0
Haven,breach,1.0
Haven,fade,0.0
Haven,raze,0.0
Haven,astra,0.25
Haven,yoru,0.0
Haven,cypher,0.0
Haven,gekko,0.25
Haven,neon,0.0
Haven,harbor,0.0
Haven,sage,0.0
Haven,iso,0.0
Haven,phoenix,0.0
Haven,reyna,0.0
Haven,deadlock,0.0
Haven,chamber,0.0
Pearl,jett,1.0
Pearl,killjoy,0.75
Pearl,omen,0.0
Pearl,viper,0.25
Pearl,skye,0.5
Pearl,kayo,0.75
Pearl,sova,0.0
Pearl,brimstone,0.0
Pearl,breach,0.0
Pearl,fade,0.25
Pearl,raze,0.0
Pearl,astra,0.75
Pearl,yoru,0.25
Pearl,cypher,0.0
Pearl,gekko,0.25
Pearl,neon,0.0
Pearl,harbor,0.25
Pearl,sage,0.0
Pearl,iso,0.0
Pearl,phoenix,0.0
Pearl,reyna,0.0
Pearl,deadlock,0.0
Pearl,chamber,0.0
Fracture,jett,0.0
Fracture,killjoy,0.0
Fracture,omen,0.5
Fracture,viper,0.5
Fracture,skye,0.0
Fracture,kayo,0.0
Fracture,sova,0.0
Fracture,brimstone,0.5
Fracture,breach,0.5
Fracture,fade,1.0
Fracture,raze,0.5
Fracture,astra,0.0
Fracture,yoru,0.5
Fracture,cypher,1.0
Fracture,gekko,0.0
Fracture,neon,0.0
Fracture,harbor,0.0
Fracture,sage,0.0
Fracture,iso,0.0
Fracture,phoenix,0.0
Fracture,reyna,0.0
Fracture,deadlock,0.0
Fracture,chamber,0.0
Lotus,jett,0.5
Lotus,killjoy,1.0
Lotus,omen,1.0
Lotus,viper,1.0
Lotus,skye,1.0
Lotus,kayo,0.0
Lotus,sova,0.0
Lotus,brimstone,0.0
Lotus,breach,0.0
Lotus,fade,0.0
Lotus,raze,0.0
Lotus,astra,0.0
Lotus,yoru,0.0
Lotus,cypher,0.0
Lotus,gekko,0.0
Lotus,neon,0.5
Lotus,harbor,0.0
Lotus,sage,0.0
Lotus,iso,0.0
Lotus,phoenix,0.0
Lotus,reyna,0.0
Lotus,deadlock,0.0
Lotus,chamber,0.0
Lotus,omen,0.88
Lotus,killjoy,0.88
Lotus,jett,0.25
Lotus,viper,0.88
Lotus,skye,0.63
Lotus,raze,0.38
Lotus,kayo,0.13
Lotus,sova,0.0
Lotus,fade,0.25
Lotus,breach,0.13
Lotus,astra,0.13
Lotus,brimstone,0.0
Lotus,cypher,0.0
Lotus,neon,0.25
Lotus,gekko,0.13
Lotus,sage,0.0
Lotus,yoru,0.13
Lotus,iso,0.0
Lotus,harbor,0.0
Lotus,phoenix,0.0
Lotus,deadlock,0.0
Lotus,reyna,0.0
Lotus,chamber,0.0
Ascent,omen,1.0
Ascent,killjoy,0.67
Ascent,jett,1.0
Ascent,viper,0.33
Ascent,skye,0.0
Ascent,raze,0.0
Ascent,kayo,0.83
Ascent,sova,0.83
Ascent,fade,0.17
Ascent,breach,0.0
Ascent,astra,0.0
Ascent,brimstone,0.0
Ascent,cypher,0.17
Ascent,neon,0.0
Ascent,gekko,0.0
Ascent,sage,0.0
Ascent,yoru,0.0
Ascent,iso,0.0
Ascent,harbor,0.0
Ascent,phoenix,0.0
Ascent,deadlock,0.0
Ascent,reyna,0.0
Ascent,chamber,0.0
Bind,omen,0.5
Bind,killjoy,0.0
Bind,jett,0.5
Bind,viper,1.0
Bind,skye,1.0
Bind,raze,0.5
Bind,kayo,0.0
Bind,sova,0.0
Bind,fade,1.0
Bind,breach,0.0
Bind,astra,0.0
Bind,brimstone,0.5
Bind,cypher,0.0
Bind,neon,0.0
Bind,gekko,0.0
Bind,sage,0.0
Bind,yoru,0.0
Bind,iso,0.0
Bind,harbor,0.0
Bind,phoenix,0.0
Bind,deadlock,0.0
Bind,reyna,0.0
Bind,chamber,0.0
Fracture,omen,0.0
Fracture,killjoy,0.5
Fracture,jett,0.5
Fracture,viper,0.0
Fracture,skye,0.0
Fracture,raze,1.0
Fracture,kayo,0.0
Fracture,sova,0.0
Fracture,fade,0.5
Fracture,breach,1.0
Fracture,astra,0.0
Fracture,brimstone,1.0
Fracture,cypher,0.5
Fracture,neon,0.0
Fracture,gekko,0.0
Fracture,sage,0.0
Fracture,yoru,0.0
Fracture,iso,0.0
Fracture,harbor,0.0
Fracture,phoenix,0.0
Fracture,deadlock,0.0
Fracture,reyna,0.0
Fracture,chamber,0.0
Haven,omen,0.5
Haven,killjoy,1.0
Haven,jett,1.0
Haven,viper,0.0
Haven,skye,0.0
Haven,raze,0.0
Haven,kayo,0.0
Haven,sova,1.0
Haven,fade,0.0
Haven,breach,1.0
Haven,astra,0.5
Haven,brimstone,0.0
Haven,cypher,0.0
Haven,neon,0.0
Haven,gekko,0.0
Haven,sage,0.0
Haven,yoru,0.0
Haven,iso,0.0
Haven,harbor,0.0
Haven,phoenix,0.0
Haven,deadlock,0.0
Haven,reyna,0.0
Haven,chamber,0.0
Split,omen,0.5
Split,killjoy,0.0
Split,jett,0.5
Split,viper,0.5
Split,skye,0.5
Split,raze,1.0
Split,kayo,0.5
Split,sova,0.0
Split,fade,0.0
Split,breach,0.0
Split,astra,0.5
Split,brimstone,0.0
Split,cypher,0.5
Split,neon,0.0
Split,gekko,0.0
Split,sage,0.5
Split,yoru,0.0
Split,iso,0.0
Split,harbor,0.0
Split,phoenix,0.0
Split,deadlock,0.0
Split,reyna,0.0
Split,chamber,0.0
Lotus,omen,0.88
Lotus,killjoy,0.88
Lotus,jett,0.38
Lotus,viper,0.88
Lotus,breach,0.13
Lotus,skye,0.5
Lotus,raze,0.5
Lotus,sova,0.13
Lotus,fade,0.38
Lotus,astra,0.13
Lotus,kayo,0.0
Lotus,cypher,0.0
Lotus,neon,0.13
Lotus,harbor,0.0
Lotus,gekko,0.0
Lotus,reyna,0.13
Lotus,chamber,0.0
Lotus,brimstone,0.0
Lotus,yoru,0.0
Lotus,iso,0.0
Lotus,phoenix,0.0
Lotus,deadlock,0.0
Lotus,sage,0.0
Haven,omen,1.0
Haven,killjoy,1.0
Haven,jett,1.0
Haven,viper,0.0
Haven,breach,1.0
Haven,skye,0.0
Haven,raze,0.0
Haven,sova,0.75
Haven,fade,0.0
Haven,astra,0.0
Haven,kayo,0.0
Haven,cypher,0.0
Haven,neon,0.0
Haven,harbor,0.0
Haven,gekko,0.25
Haven,reyna,0.0
Haven,chamber,0.0
Haven,brimstone,0.0
Haven,yoru,0.0
Haven,iso,0.0
Haven,phoenix,0.0
Haven,deadlock,0.0
Haven,sage,0.0
Split,omen,0.5
Split,killjoy,0.0
Split,jett,0.5
Split,viper,0.25
Split,breach,0.75
Split,skye,0.5
Split,raze,0.5
Split,sova,0.0
Split,fade,0.0
Split,astra,0.5
Split,kayo,0.25
Split,cypher,0.5
Split,neon,0.25
Split,harbor,0.0
Split,gekko,0.0
Split,reyna,0.0
Split,chamber,0.25
Split,brimstone,0.0
Split,yoru,0.25
Split,iso,0.0
Split,phoenix,0.0
Split,deadlock,0.0
Split,sage,0.0
Ascent,omen,1.0
Ascent,killjoy,0.5
Ascent,jett,1.0
Ascent,viper,0.5
Ascent,breach,0.0
Ascent,skye,0.0
Ascent,raze,0.0
Ascent,sova,0.5
Ascent,fade,0.5
Ascent,astra,0.0
Ascent,kayo,1.0
Ascent,cypher,0.0
Ascent,neon,0.0
Ascent,harbor,0.0
Ascent,gekko,0.0
Ascent,reyna,0.0
Ascent,chamber,0.0
Ascent,brimstone,0.0
Ascent,yoru,0.0
Ascent,iso,0.0
Ascent,phoenix,0.0
Ascent,deadlock,0.0
Ascent,sage,0.0
Fracture,omen,0.5
Fracture,killjoy,0.0
Fracture,jett,0.0
Fracture,viper,0.5
Fracture,breach,0.5
Fracture,skye,0.5
Fracture,raze,1.0
Fracture,sova,0.0
Fracture,fade,0.5
Fracture,astra,0.0
Fracture,kayo,0.0
Fracture,cypher,1.0
Fracture,neon,0.0
Fracture,harbor,0.0
Fracture,gekko,0.0
Fracture,reyna,0.0
Fracture,chamber,0.0
Fracture,brimstone,0.5
Fracture,yoru,0.0
Fracture,iso,0.0
Fracture,phoenix,0.0
Fracture,deadlock,0.0
Fracture,sage,0.0
Pearl,omen,0.0
Pearl,killjoy,1.0
Pearl,jett,1.0
Pearl,viper,1.0
Pearl,breach,0.0
Pearl,skye,0.5
Pearl,raze,0.0
Pearl,sova,0.0
Pearl,fade,0.0
Pearl,astra,0.5
Pearl,kayo,0.5
Pearl,cypher,0.0
Pearl,neon,0.0
Pearl,harbor,0.5
Pearl,gekko,0.0
Pearl,reyna,0.0
Pearl,chamber,0.0
Pearl,brimstone,0.0
Pearl,yoru,0.0
Pearl,iso,0.0
Pearl,phoenix,0.0
Pearl,deadlock,0.0
Pearl,sage,0.0
Lotus,omen,0.83
Lotus,killjoy,0.82
Lotus,jett,0.18
Lotus,viper,0.8
Lotus,kayo,0.2
Lotus,raze,0.47
Lotus,skye,0.43
Lotus,sova,0.07
Lotus,breach,0.22
Lotus,cypher,0.03
Lotus,fade,0.35
Lotus,astra,0.13
Lotus,sage,0.03
Lotus,brimstone,0.0
Lotus,neon,0.28
Lotus,gekko,0.05
Lotus,harbor,0.05
Lotus,yoru,0.03
Lotus,phoenix,0.0
Lotus,reyna,0.02
Lotus,chamber,0.0
Lotus,iso,0.0
Lotus,deadlock,0.0
Ascent,omen,1.0
Ascent,killjoy,0.63
Ascent,jett,0.96
Ascent,viper,0.19
Ascent,kayo,0.94
Ascent,raze,0.02
Ascent,skye,0.06
Ascent,sova,0.67
Ascent,breach,0.02
Ascent,cypher,0.21
Ascent,fade,0.23
Ascent,astra,0.0
Ascent,sage,0.02
Ascent,brimstone,0.0
Ascent,neon,0.0
Ascent,gekko,0.02
Ascent,harbor,0.0
Ascent,yoru,0.0
Ascent,phoenix,0.02
Ascent,reyna,0.0
Ascent,chamber,0.0
Ascent,iso,0.0
Ascent,deadlock,0.0
Split,omen,0.48
Split,killjoy,0.05
Split,jett,0.53
Split,viper,0.25
Split,kayo,0.28
Split,raze,0.68
Split,skye,0.6
Split,sova,0.0
Split,breach,0.33
Split,cypher,0.73
Split,fade,0.0
Split,astra,0.53
Split,sage,0.4
Split,brimstone,0.0
Split,neon,0.03
Split,gekko,0.1
Split,harbor,0.0
Split,yoru,0.03
Split,phoenix,0.0
Split,reyna,0.0
Split,chamber,0.03
Split,iso,0.0
Split,deadlock,0.0
Haven,omen,0.77
Haven,killjoy,0.93
Haven,jett,0.97
Haven,viper,0.03
Haven,kayo,0.0
Haven,raze,0.03
Haven,skye,0.1
Haven,sova,0.73
Haven,breach,0.93
Haven,cypher,0.07
Haven,fade,0.0
Haven,astra,0.2
Haven,sage,0.03
Haven,brimstone,0.0
Haven,neon,0.0
Haven,gekko,0.17
Haven,harbor,0.03
Haven,yoru,0.0
Haven,phoenix,0.0
Haven,reyna,0.0
Haven,chamber,0.0
Haven,iso,0.0
Haven,deadlock,0.0
Fracture,omen,0.35
Fracture,killjoy,0.35
Fracture,jett,0.1
Fracture,viper,0.35
Fracture,kayo,0.1
Fracture,raze,0.75
Fracture,skye,0.2
Fracture,sova,0.0
Fracture,breach,0.65
Fracture,cypher,0.65
Fracture,fade,0.6
Fracture,astra,0.0
Fracture,sage,0.0
Fracture,brimstone,0.65
Fracture,neon,0.05
Fracture,gekko,0.0
Fracture,harbor,0.0
Fracture,yoru,0.2
Fracture,phoenix,0.0
Fracture,reyna,0.0
Fracture,chamber,0.0
Fracture,iso,0.0
Fracture,deadlock,0.0
Icebox,omen,0.1
Icebox,killjoy,0.95
Icebox,jett,0.8
Icebox,viper,1.0
Icebox,kayo,0.2
Icebox,raze,0.0
Icebox,skye,0.05
Icebox,sova,0.75
Icebox,breach,0.0
Icebox,cypher,0.05
Icebox,fade,0.05
Icebox,astra,0.0
Icebox,sage,0.6
Icebox,brimstone,0.0
Icebox,neon,0.0
Icebox,gekko,0.1
Icebox,harbor,0.35
Icebox,yoru,0.0
Icebox,phoenix,0.0
Icebox,reyna,0.0
Icebox,chamber,0.0
Icebox,iso,0.0
Icebox,deadlock,0.0
Bind,omen,0.31
Bind,killjoy,0.0
Bind,jett,0.13
Bind,viper,1.0
Bind,kayo,0.13
Bind,raze,0.81
Bind,skye,0.94
Bind,sova,0.06
Bind,breach,0.0
Bind,cypher,0.25
Bind,fade,0.5
Bind,astra,0.0
Bind,sage,0.13
Bind,brimstone,0.69
Bind,neon,0.0
Bind,gekko,0.0
Bind,harbor,0.0
Bind,yoru,0.06
Bind,phoenix,0.0
Bind,reyna,0.0
Bind,chamber,0.0
Bind,iso,0.0
Bind,deadlock,0.0
Pearl,omen,0.0
Pearl,killjoy,0.79
Pearl,jett,0.93
Pearl,viper,0.5
Pearl,kayo,0.64
Pearl,raze,0.07
Pearl,skye,0.43
Pearl,sova,0.07
Pearl,breach,0.0
Pearl,cypher,0.07
Pearl,fade,0.07
Pearl,astra,0.71
Pearl,sage,0.0
Pearl,brimstone,0.0
Pearl,neon,0.0
Pearl,gekko,0.29
Pearl,harbor,0.36
Pearl,yoru,0.07
Pearl,phoenix,0.0
Pearl,reyna,0.0
Pearl,chamber,0.0
Pearl,iso,0.0
Pearl,deadlock,0.0
Ascent,jett,1.0
Ascent,killjoy,1.0
Ascent,viper,0.0
Ascent,sova,1.0
Ascent,skye,0.0
Ascent,astra,0.0
Ascent,raze,0.0
Ascent,omen,1.0
Ascent,kayo,1.0
Ascent,harbor,0.0
Ascent,breach,0.0
Ascent,sage,0.0
Ascent,brimstone,0.0
Ascent,iso,0.0
Ascent,gekko,0.0
Ascent,neon,0.0
Ascent,fade,0.0
Ascent,phoenix,0.0
Ascent,deadlock,0.0
Ascent,reyna,0.0
Ascent,cypher,0.0
Ascent,chamber,0.0
Ascent,yoru,0.0
Bind,jett,0.5
Bind,killjoy,0.0
Bind,viper,1.0
Bind,sova,0.0
Bind,skye,1.0
Bind,astra,0.0
Bind,raze,1.0
Bind,omen,0.0
Bind,kayo,0.0
Bind,harbor,0.5
Bind,breach,0.0
Bind,sage,0.5
Bind,brimstone,0.5
Bind,iso,0.0
Bind,gekko,0.0
Bind,neon,0.0
Bind,fade,0.0
Bind,phoenix,0.0
Bind,deadlock,0.0
Bind,reyna,0.0
Bind,cypher,0.0
