Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Quarterfinals,RedFire.Wasd Arena vs Ragnarok,Bind,RedFire.Wasd Arena,13,11,2,,Ragnarok,6,5,1,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Quarterfinals,PN Crew vs Ben10,Ascent,PN Crew,13,10,3,,Ben10,3,1,2,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Quarterfinals,PN Crew vs Ben10,Icebox,PN Crew,13,8,5,,Ben10,4,0,4,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Quarterfinals,Damaru Gaming vs Hell on Earth,Breeze,Damaru Gaming,13,8,5,,Hell on Earth,4,0,4,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Quarterfinals,Damaru Gaming vs Hell on Earth,Split,Damaru Gaming,13,11,2,,Hell on Earth,1,0,1,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Semifinals,Team Legion vs RedFire.Wasd Arena,Bind,Team Legion,7,3,4,,RedFire.Wasd Arena,13,4,9,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Semifinals,Team Legion vs RedFire.Wasd Arena,Ascent,Team Legion,13,5,8,,RedFire.Wasd Arena,11,4,7,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Semifinals,Team Legion vs RedFire.Wasd Arena,Split,Team Legion,13,7,6,,RedFire.Wasd Arena,6,1,5,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Semifinals,PN Crew vs Damaru Gaming,Ascent,PN Crew,8,4,4,,Damaru Gaming,13,5,8,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Semifinals,PN Crew vs Damaru Gaming,Bind,PN Crew,7,2,5,,Damaru Gaming,13,3,10,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,Crash Landin on You vs Tenacity,Haven,Crash Landin on You,13,9,4,,Tenacity,3,0,3,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,Crash Landin on You vs Tenacity,Bind,Crash Landin on You,10,7,3,,Tenacity,13,8,5,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,Crash Landin on You vs Tenacity,Icebox,Crash Landin on You,13,10,3,,Tenacity,9,7,2,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,m.eS Revolutionary Gamers vs Union Gaming,Haven,m.eS Revolutionary Gamers,14,9,3,2,Union Gaming,12,9,3,0,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,m.eS Revolutionary Gamers vs Union Gaming,Ascent,m.eS Revolutionary Gamers,3,3,0,,Union Gaming,13,4,9,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,m.eS Revolutionary Gamers vs Union Gaming,Bind,m.eS Revolutionary Gamers,1,1,0,,Union Gaming,13,2,11,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,nA Whiff Masters vs Team Revanant,Bind,nA Whiff Masters,13,8,5,,Team Revanant,4,0,4,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,nA Whiff Masters vs Team Revanant,Ascent,nA Whiff Masters,13,10,3,,Team Revanant,2,0,2,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,Lexious Gaming vs Run and Gun,Bind,Lexious Gaming,13,12,1,,Run and Gun,0,0,0,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Quarterfinals,Lexious Gaming vs Run and Gun,Haven,Lexious Gaming,13,7,6,,Run and Gun,5,0,5,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Grand Final,Team Legion vs Damaru Gaming,Bind,Team Legion,6,3,3,,Damaru Gaming,13,4,9,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Grand Final,Team Legion vs Damaru Gaming,Icebox,Team Legion,10,7,3,,Damaru Gaming,13,8,5,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Grand Final,Team Legion vs Damaru Gaming,Haven,Team Legion,13,6,7,,Damaru Gaming,7,1,6,,
Valorant Conquerors Championship,Nepal and Bhutan Qualifier,Grand Final,Team Legion vs Damaru Gaming,Ascent,Team Legion,6,5,1,,Damaru Gaming,13,6,7,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Semifinals,Crash Landin on You vs Union Gaming,Haven,Crash Landin on You,13,6,7,,Union Gaming,8,2,6,,47:57
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Semifinals,Crash Landin on You vs Union Gaming,Icebox,Crash Landin on You,13,8,5,,Union Gaming,6,2,4,,34:57
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Semifinals,nA Whiff Masters vs Lexious Gaming,Bind,nA Whiff Masters,4,3,1,,Lexious Gaming,13,4,9,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Semifinals,nA Whiff Masters vs Lexious Gaming,Split,nA Whiff Masters,8,2,6,,Lexious Gaming,13,3,10,,
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Grand Final,Crash Landin on You vs Lexious Gaming,Haven,Crash Landin on You,13,9,4,,Lexious Gaming,9,6,3,,38:26
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Grand Final,Crash Landin on You vs Lexious Gaming,Icebox,Crash Landin on You,3,2,1,,Lexious Gaming,13,3,10,,33:59
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Grand Final,Crash Landin on You vs Lexious Gaming,Split,Crash Landin on You,13,10,3,,Lexious Gaming,3,1,2,,34:33
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Grand Final,Crash Landin on You vs Lexious Gaming,Breeze,Crash Landin on You,10,6,4,,Lexious Gaming,13,7,6,,42:38
Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier,Grand Final,Crash Landin on You vs Lexious Gaming,Ascent,Crash Landin on You,13,9,4,,Lexious Gaming,3,0,3,,
Valorant Conquerors Championship,Bangladesh Qualifier,Quarterfinals,Insurgent Esports vs SE Necrosis,Bind,Insurgent Esports,13,9,4,,SE Necrosis,4,1,3,,
Valorant Conquerors Championship,Bangladesh Qualifier,Quarterfinals,Insurgent Esports vs SE Necrosis,Ascent,Insurgent Esports,13,5,8,,SE Necrosis,8,1,7,,
Valorant Conquerors Championship,Bangladesh Qualifier,Quarterfinals,Exceeli Esports vs Lariox Esports,Bind,Exceeli Esports,13,7,6,,Lariox Esports,9,4,5,,
Valorant Conquerors Championship,Bangladesh Qualifier,Quarterfinals,Exceeli Esports vs Lariox Esports,Haven,Exceeli Esports,13,9,4,,Lariox Esports,4,1,3,,
Valorant Conquerors Championship,Bangladesh Qualifier,Quarterfinals,Regal E-Sports vs Team EthereaL,Bind,Regal E-Sports,13,9,4,,Team EthereaL,9,6,3,,
Valorant Conquerors Championship,Bangladesh Qualifier,Quarterfinals,Regal E-Sports vs Team EthereaL,Split,Regal E-Sports,13,4,9,,Team EthereaL,11,3,8,,
Valorant Conquerors Championship,Bangladesh Qualifier,Quarterfinals,Team Assassins vs Zeusaberz Esports,Ascent,Team Assassins,15,8,4,3,Zeusaberz Esports,17,8,4,5,
Valorant Conquerors Championship,Bangladesh Qualifier,Quarterfinals,Team Assassins vs Zeusaberz Esports,Icebox,Team Assassins,9,8,1,,Zeusaberz Esports,13,9,4,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Quarterfinals,Team Exploit vs GLADIATORS,Split,Team Exploit,13,11,2,,GLADIATORS,1,0,1,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Quarterfinals,Team Exploit vs GLADIATORS,Bind,Team Exploit,13,11,2,,GLADIATORS,1,0,1,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Quarterfinals,Aquiver vs Team - Perfectionists,Bind,Aquiver,10,4,6,,Team - Perfectionists,13,5,8,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Quarterfinals,Aquiver vs Team - Perfectionists,Ascent,Aquiver,7,3,4,,Team - Perfectionists,13,4,9,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Quarterfinals,Team Arrow vs Team SOVIET,Haven,Team Arrow,13,7,6,,Team SOVIET,8,3,5,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Quarterfinals,Team Arrow vs Team SOVIET,Split,Team Arrow,13,10,3,,Team SOVIET,6,4,2,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Quarterfinals,Clarity vs MAXD Esports,Haven,Clarity,10,10,0,,MAXD Esports,13,11,2,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Quarterfinals,Clarity vs MAXD Esports,Bind,Clarity,10,7,3,,MAXD Esports,13,8,5,,
Valorant Conquerors Championship,Bangladesh Qualifier,Semifinals,Insurgent Esports vs Exceeli Esports,Breeze,Insurgent Esports,5,3,2,,Exceeli Esports,13,4,9,,36:36
Valorant Conquerors Championship,Bangladesh Qualifier,Semifinals,Insurgent Esports vs Exceeli Esports,Bind,Insurgent Esports,10,6,4,,Exceeli Esports,13,7,6,,51:12
Valorant Conquerors Championship,Bangladesh Qualifier,Semifinals,Regal E-Sports vs Zeusaberz Esports,Haven,Regal E-Sports,13,9,4,,Zeusaberz Esports,9,6,3,,
Valorant Conquerors Championship,Bangladesh Qualifier,Semifinals,Regal E-Sports vs Zeusaberz Esports,Ascent,Regal E-Sports,13,6,7,,Zeusaberz Esports,9,3,6,,
Valorant Conquerors Championship,Bangladesh Qualifier,Grand Final,Exceeli Esports vs Regal E-Sports,Haven,Exceeli Esports,13,8,5,,Regal E-Sports,6,2,4,,
Valorant Conquerors Championship,Bangladesh Qualifier,Grand Final,Exceeli Esports vs Regal E-Sports,Bind,Exceeli Esports,13,10,3,,Regal E-Sports,3,1,2,,
Valorant Conquerors Championship,Bangladesh Qualifier,Grand Final,Exceeli Esports vs Regal E-Sports,Ascent,Exceeli Esports,13,6,7,,Regal E-Sports,10,4,6,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,Global Esports vs FS Esports ,Bind,Global Esports,13,10,3,,FS Esports ,5,3,2,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,Global Esports vs FS Esports ,Haven,Global Esports,13,10,3,,FS Esports ,2,0,2,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,SUS SquaD vs RedMonk Junior,Haven,SUS SquaD,13,8,5,,RedMonk Junior,8,4,4,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,SUS SquaD vs RedMonk Junior,Icebox,SUS SquaD,13,8,5,,RedMonk Junior,4,0,4,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,Team 69 vs Team Valor,Bind,Team 69,13,8,5,,Team Valor,9,5,4,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,Team 69 vs Team Valor,Haven,Team 69,13,11,2,,Team Valor,3,2,1,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,F1LS Esports vs Reckoning Esports,Split,F1LS Esports,13,8,5,,Reckoning Esports,8,4,4,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,F1LS Esports vs Reckoning Esports,Bind,F1LS Esports,7,5,2,,Reckoning Esports,13,6,7,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,F1LS Esports vs Reckoning Esports,Ascent,F1LS Esports,10,4,6,,Reckoning Esports,13,5,8,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,Enigma Gaming vs xCeed,Icebox,Enigma Gaming,13,9,4,,xCeed,5,2,3,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,Enigma Gaming vs xCeed,Bind,Enigma Gaming,13,11,2,,xCeed,1,0,1,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,OnlyFriends vs Team Novas,Ascent,OnlyFriends,3,2,1,,Team Novas,13,3,10,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,OnlyFriends vs Team Novas,Icebox,OnlyFriends,13,7,6,,Team Novas,6,1,5,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,OnlyFriends vs Team Novas,Haven,OnlyFriends,7,5,2,,Team Novas,13,6,7,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,Team XO vs Lethal Esports,Ascent,Team XO,13,7,6,,Lethal Esports,11,6,5,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,Team XO vs Lethal Esports,Bind,Team XO,13,9,4,,Lethal Esports,5,2,3,,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,GodLike Esports vs YODHA Esports B,Ascent,GodLike Esports,17,7,5,5,YODHA Esports B,15,7,5,3,
Valorant Conquerors Championship,India Qualifier #2,Round of 16,GodLike Esports vs YODHA Esports B,Haven,GodLike Esports,13,9,4,,YODHA Esports B,8,5,3,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Global Esports vs SUS SquaD,Breeze,Global Esports,13,8,5,,SUS SquaD,8,4,4,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Global Esports vs SUS SquaD,Haven,Global Esports,13,9,4,,SUS SquaD,5,2,3,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Team 69 vs Reckoning Esports,Bind,Team 69,13,9,4,,Reckoning Esports,8,5,3,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Team 69 vs Reckoning Esports,Ascent,Team 69,13,6,7,,Reckoning Esports,10,4,6,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Enigma Gaming vs Team Novas,Icebox,Enigma Gaming,13,10,3,,Team Novas,2,0,2,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Enigma Gaming vs Team Novas,Ascent,Enigma Gaming,9,8,1,,Team Novas,13,9,4,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Enigma Gaming vs Team Novas,Haven,Enigma Gaming,13,11,2,,Team Novas,1,0,1,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Semifinals,Team Exploit vs Team - Perfectionists,Split,Team Exploit,13,9,4,,Team - Perfectionists,7,4,3,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Semifinals,Team Exploit vs Team - Perfectionists,Bind,Team Exploit,13,7,6,,Team - Perfectionists,9,4,5,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Semifinals,Team Arrow vs MAXD Esports,Haven,Team Arrow,13,9,4,,MAXD Esports,5,2,3,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Semifinals,Team Arrow vs MAXD Esports,Bind,Team Arrow,13,8,5,,MAXD Esports,6,2,4,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Team XO vs GodLike Esports,Split,Team XO,9,3,6,,GodLike Esports,13,4,9,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Team XO vs GodLike Esports,Ascent,Team XO,13,7,6,,GodLike Esports,6,1,5,,
Valorant Conquerors Championship,India Qualifier #2,Quarterfinals,Team XO vs GodLike Esports,Haven,Team XO,13,5,8,,GodLike Esports,7,0,7,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Grand Final,Team Exploit vs Team Arrow,Breeze,Team Exploit,13,6,7,,Team Arrow,8,2,6,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Grand Final,Team Exploit vs Team Arrow,Split,Team Exploit,13,5,8,,Team Arrow,9,2,7,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Grand Final,Team Exploit vs Team Arrow,Icebox,Team Exploit,13,8,5,,Team Arrow,6,2,4,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Consolation Final,Team - Perfectionists vs MAXD Esports,Bind,Team - Perfectionists,11,4,7,,MAXD Esports,13,5,8,,
Valorant Conquerors Championship,Pakistan and Afghanistan Qualifier #2,Consolation Final,Team - Perfectionists vs MAXD Esports,Split,Team - Perfectionists,3,3,0,,MAXD Esports,13,4,9,,
Valorant Conquerors Championship,India Qualifier #2,Semifinals,Global Esports vs Team 69,Icebox,Global Esports,13,8,5,,Team 69,4,0,4,,
Valorant Conquerors Championship,India Qualifier #2,Semifinals,Global Esports vs Team 69,Bind,Global Esports,13,7,5,1,Team 69,15,7,5,3,
Valorant Conquerors Championship,India Qualifier #2,Semifinals,Global Esports vs Team 69,Split,Global Esports,13,9,4,,Team 69,4,1,3,,
Valorant Conquerors Championship,India Qualifier #2,Semifinals,Enigma Gaming vs Team XO,Icebox,Enigma Gaming,10,8,2,,Team XO,13,9,4,,
Valorant Conquerors Championship,India Qualifier #2,Semifinals,Enigma Gaming vs Team XO,Haven,Enigma Gaming,12,7,5,0,Team XO,14,7,5,2,
Valorant Conquerors Championship,India Qualifier #2,Consolation Final,Team 69 vs Enigma Gaming,Icebox,Team 69,13,5,8,,Enigma Gaming,9,2,7,,
Valorant Conquerors Championship,India Qualifier #2,Consolation Final,Team 69 vs Enigma Gaming,Bind,Team 69,13,7,5,1,Enigma Gaming,15,7,5,3,
Valorant Conquerors Championship,India Qualifier #2,Consolation Final,Team 69 vs Enigma Gaming,Breeze,Team 69,6,4,2,,Enigma Gaming,13,5,8,,
Valorant Conquerors Championship,India Qualifier #2,Grand Final,Global Esports vs Team XO,Haven,Global Esports,13,11,2,,Team XO,1,0,1,,
Valorant Conquerors Championship,India Qualifier #2,Grand Final,Global Esports vs Team XO,Ascent,Global Esports,13,7,6,,Team XO,9,4,5,,
Valorant Conquerors Championship,India Qualifier #2,Grand Final,Global Esports vs Team XO,Icebox,Global Esports,13,6,7,,Team XO,10,4,6,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Quarterfinals,Team Arrow vs Lexious Gaming,Haven,Team Arrow,13,9,4,,Lexious Gaming,5,2,3,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Quarterfinals,Team Arrow vs Lexious Gaming,Bind,Team Arrow,13,5,8,,Lexious Gaming,11,4,7,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Quarterfinals,Enigma Gaming vs Regal E-Sports,Icebox,Enigma Gaming,13,7,6,,Regal E-Sports,6,1,5,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Quarterfinals,Enigma Gaming vs Regal E-Sports,Ascent,Enigma Gaming,13,9,4,,Regal E-Sports,4,1,3,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Semifinals,MAXD Esports vs Team XO,Icebox,MAXD Esports,5,4,1,,Team XO,13,5,8,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Semifinals,MAXD Esports vs Team XO,Haven,MAXD Esports,8,4,4,,Team XO,13,5,8,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Semifinals,Team Arrow vs Enigma Gaming,Haven,Team Arrow,13,9,4,,Enigma Gaming,11,8,3,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Semifinals,Team Arrow vs Enigma Gaming,Breeze,Team Arrow,6,4,2,,Enigma Gaming,13,5,8,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Semifinals,Team Arrow vs Enigma Gaming,Ascent,Team Arrow,11,6,5,,Enigma Gaming,13,7,6,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Round 1,Lexious Gaming vs Regal E-Sports,Ascent,Lexious Gaming,13,8,5,,Regal E-Sports,6,2,4,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Round 1,Lexious Gaming vs Regal E-Sports,Bind,Lexious Gaming,13,10,3,,Regal E-Sports,2,0,2,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Round 2,MAXD Esports vs Lexious Gaming,Bind,MAXD Esports,1,1,0,,Lexious Gaming,13,2,11,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Round 2,MAXD Esports vs Lexious Gaming,Ascent,MAXD Esports,13,9,4,,Lexious Gaming,6,3,3,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Round 2,MAXD Esports vs Lexious Gaming,Icebox,MAXD Esports,7,5,2,,Lexious Gaming,13,6,7,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Round 3,Team Arrow vs Lexious Gaming,Ascent,Team Arrow,8,2,6,,Lexious Gaming,13,3,10,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Round 3,Team Arrow vs Lexious Gaming,Split,Team Arrow,13,11,2,,Lexious Gaming,2,1,1,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Round 3,Team Arrow vs Lexious Gaming,Breeze,Team Arrow,14,5,7,2,Lexious Gaming,12,5,7,0,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Final,Team XO vs Enigma Gaming,Split,Team XO,13,3,10,,Enigma Gaming,10,1,9,,
Valorant Conquerors Championship,Wildcard Qualifier,Upper Final,Team XO vs Enigma Gaming,Icebox,Team XO,13,11,2,,Enigma Gaming,7,6,1,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Final,Enigma Gaming vs Team Arrow,Breeze,Enigma Gaming,13,4,9,,Team Arrow,8,0,8,,
Valorant Conquerors Championship,Wildcard Qualifier,Lower Final,Enigma Gaming vs Team Arrow,Haven,Enigma Gaming,13,9,4,,Team Arrow,3,0,3,,
Valorant Conquerors Championship,Wildcard Qualifier,Grand Final,Team XO vs Enigma Gaming,Bind,Team XO,9,6,3,,Enigma Gaming,13,7,6,,
Valorant Conquerors Championship,Wildcard Qualifier,Grand Final,Team XO vs Enigma Gaming,Split,Team XO,15,7,5,3,Enigma Gaming,13,7,5,1,
Valorant Conquerors Championship,Wildcard Qualifier,Grand Final,Team XO vs Enigma Gaming,Haven,Team XO,13,7,6,,Enigma Gaming,6,1,5,,
Valorant Conquerors Championship,Wildcard Qualifier,Grand Final,Team XO vs Enigma Gaming,Icebox,Team XO,4,3,1,,Enigma Gaming,13,4,9,,
Valorant Conquerors Championship,Wildcard Qualifier,Grand Final,Team XO vs Enigma Gaming,Ascent,Team XO,6,4,2,,Enigma Gaming,13,5,8,,
Valorant Conquerors Championship,Group Stage,Opening (A),Velocity Gaming vs Exceeli Esports,Breeze,Velocity Gaming,13,10,3,,Exceeli Esports,3,1,2,,27:00
Valorant Conquerors Championship,Group Stage,Opening (A),Velocity Gaming vs Exceeli Esports,Bind,Velocity Gaming,13,8,5,,Exceeli Esports,8,4,4,,44:06
Valorant Conquerors Championship,Group Stage,Opening (A),Team Exploit vs Crash Landin on You,Ascent,Team Exploit,13,7,6,,Crash Landin on You,5,0,5,,37:40
Valorant Conquerors Championship,Group Stage,Opening (A),Team Exploit vs Crash Landin on You,Breeze,Team Exploit,13,11,2,,Crash Landin on You,4,3,1,,27:55
Valorant Conquerors Championship,Group Stage,Opening (B),Damaru Gaming vs Global Esports,Bind,Damaru Gaming,3,3,0,,Global Esports,13,4,9,,
Valorant Conquerors Championship,Group Stage,Opening (B),Damaru Gaming vs Global Esports,Split,Damaru Gaming,6,5,1,,Global Esports,13,6,7,,
Valorant Conquerors Championship,Group Stage,Opening (B),Salt Esports vs Enigma Gaming,Bind,Salt Esports,3,3,0,,Enigma Gaming,13,4,9,,
